GEO_id,GEO_id2,GEO_display-label,Total_households,no_internet_households
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No Internet access
1400000US42003491101,42003491101,"Census Tract 4911.01, Allegheny County, Pennsylvania",2567,215
1400000US42003491200,42003491200,"Census Tract 4912, Allegheny County, Pennsylvania",881,98
1400000US42003492700,42003492700,"Census Tract 4927, Allegheny County, Pennsylvania",857,222
1400000US42003492800,42003492800,"Census Tract 4928, Allegheny County, Pennsylvania",1220,570
1400000US42003492900,42003492900,"Census Tract 4929, Allegheny County, Pennsylvania",914,158
1400000US42003494000,42003494000,"Census Tract 4940, Allegheny County, Pennsylvania",636,175
1400000US42003495000,42003495000,"Census Tract 4950, Allegheny County, Pennsylvania",1499,386
1400000US42003496101,42003496101,"Census Tract 4961.01, Allegheny County, Pennsylvania",1222,211
1400000US42003496102,42003496102,"Census Tract 4961.02, Allegheny County, Pennsylvania",1854,318
1400000US42003496200,42003496200,"Census Tract 4962, Allegheny County, Pennsylvania",2429,407
1400000US42003497000,42003497000,"Census Tract 4970, Allegheny County, Pennsylvania",467,82
1400000US42003498000,42003498000,"Census Tract 4980, Allegheny County, Pennsylvania",1139,199
1400000US42003499300,42003499300,"Census Tract 4993, Allegheny County, Pennsylvania",731,166
1400000US42003499400,42003499400,"Census Tract 4994, Allegheny County, Pennsylvania",1298,367
1400000US42003500300,42003500300,"Census Tract 5003, Allegheny County, Pennsylvania",1856,613
1400000US42003501000,42003501000,"Census Tract 5010, Allegheny County, Pennsylvania",812,262
1400000US42003503002,42003503002,"Census Tract 5030.02, Allegheny County, Pennsylvania",2777,615
1400000US42003504100,42003504100,"Census Tract 5041, Allegheny County, Pennsylvania",2340,553
1400000US42003507000,42003507000,"Census Tract 5070, Allegheny County, Pennsylvania",975,251
1400000US42003508000,42003508000,"Census Tract 5080, Allegheny County, Pennsylvania",937,251
1400000US42003509400,42003509400,"Census Tract 5094, Allegheny County, Pennsylvania",2442,573
1400000US42003510000,42003510000,"Census Tract 5100, Allegheny County, Pennsylvania",797,327
1400000US42003512000,42003512000,"Census Tract 5120, Allegheny County, Pennsylvania",1116,362
1400000US42003512800,42003512800,"Census Tract 5128, Allegheny County, Pennsylvania",611,195
1400000US42003512900,42003512900,"Census Tract 5129, Allegheny County, Pennsylvania",510,172
1400000US42003513800,42003513800,"Census Tract 5138, Allegheny County, Pennsylvania",696,288
1400000US42003514000,42003514000,"Census Tract 5140, Allegheny County, Pennsylvania",943,248
1400000US42003515100,42003515100,"Census Tract 5151, Allegheny County, Pennsylvania",1349,279
1400000US42003515200,42003515200,"Census Tract 5152, Allegheny County, Pennsylvania",1162,168
1400000US42003515300,42003515300,"Census Tract 5153, Allegheny County, Pennsylvania",875,298
1400000US42003515401,42003515401,"Census Tract 5154.01, Allegheny County, Pennsylvania",1025,160
1400000US42003516100,42003516100,"Census Tract 5161, Allegheny County, Pennsylvania",710,75
1400000US42003516200,42003516200,"Census Tract 5162, Allegheny County, Pennsylvania",859,54
1400000US42003517000,42003517000,"Census Tract 5170, Allegheny County, Pennsylvania",956,261
1400000US42003518001,42003518001,"Census Tract 5180.01, Allegheny County, Pennsylvania",1577,249
1400000US42003519000,42003519000,"Census Tract 5190, Allegheny County, Pennsylvania",1270,117
1400000US42003520001,42003520001,"Census Tract 5200.01, Allegheny County, Pennsylvania",1501,254
1400000US42003520002,42003520002,"Census Tract 5200.02, Allegheny County, Pennsylvania",1501,176
1400000US42003521100,42003521100,"Census Tract 5211, Allegheny County, Pennsylvania",1800,201
1400000US42003521200,42003521200,"Census Tract 5212, Allegheny County, Pennsylvania",1922,211
1400000US42003521301,42003521301,"Census Tract 5213.01, Allegheny County, Pennsylvania",2096,474
1400000US42003521302,42003521302,"Census Tract 5213.02, Allegheny County, Pennsylvania",2147,365
1400000US42003521401,42003521401,"Census Tract 5214.01, Allegheny County, Pennsylvania",1288,128
1400000US42003521402,42003521402,"Census Tract 5214.02, Allegheny County, Pennsylvania",1517,103
1400000US42003521500,42003521500,"Census Tract 5215, Allegheny County, Pennsylvania",1869,339
1400000US42003522000,42003522000,"Census Tract 5220, Allegheny County, Pennsylvania",1498,418
1400000US42003523100,42003523100,"Census Tract 5231, Allegheny County, Pennsylvania",1528,221
1400000US42003523200,42003523200,"Census Tract 5232, Allegheny County, Pennsylvania",1729,318
1400000US42003523300,42003523300,"Census Tract 5233, Allegheny County, Pennsylvania",1693,389
1400000US42003523400,42003523400,"Census Tract 5234, Allegheny County, Pennsylvania",2339,371
1400000US42003523501,42003523501,"Census Tract 5235.01, Allegheny County, Pennsylvania",1918,467
1400000US42003523502,42003523502,"Census Tract 5235.02, Allegheny County, Pennsylvania",663,221
1400000US42003523600,42003523600,"Census Tract 5236, Allegheny County, Pennsylvania",1999,213
1400000US42003523701,42003523701,"Census Tract 5237.01, Allegheny County, Pennsylvania",1802,406
1400000US42003523702,42003523702,"Census Tract 5237.02, Allegheny County, Pennsylvania",2509,573
1400000US42003523800,42003523800,"Census Tract 5238, Allegheny County, Pennsylvania",2194,425
1400000US42003524000,42003524000,"Census Tract 5240, Allegheny County, Pennsylvania",1242,375
1400000US42003525100,42003525100,"Census Tract 5251, Allegheny County, Pennsylvania",954,93
1400000US42003525200,42003525200,"Census Tract 5252, Allegheny County, Pennsylvania",1201,265
1400000US42003525300,42003525300,"Census Tract 5253, Allegheny County, Pennsylvania",938,149
1400000US42003526101,42003526101,"Census Tract 5261.01, Allegheny County, Pennsylvania",2997,184
1400000US42003526102,42003526102,"Census Tract 5261.02, Allegheny County, Pennsylvania",893,190
1400000US42003526201,42003526201,"Census Tract 5262.01, Allegheny County, Pennsylvania",1529,259
1400000US42003526202,42003526202,"Census Tract 5262.02, Allegheny County, Pennsylvania",1885,338
1400000US42003526301,42003526301,"Census Tract 5263.01, Allegheny County, Pennsylvania",1725,143
1400000US42003526302,42003526302,"Census Tract 5263.02, Allegheny County, Pennsylvania",2205,267
1400000US42003550900,42003550900,"Census Tract 5509, Allegheny County, Pennsylvania",698,300
1400000US42003551200,42003551200,"Census Tract 5512, Allegheny County, Pennsylvania",1686,637
1400000US42003551300,42003551300,"Census Tract 5513, Allegheny County, Pennsylvania",1250,207
1400000US42003551900,42003551900,"Census Tract 5519, Allegheny County, Pennsylvania",951,535
1400000US42003552000,42003552000,"Census Tract 5520, Allegheny County, Pennsylvania",1134,391
1400000US42003552100,42003552100,"Census Tract 5521, Allegheny County, Pennsylvania",544,277
1400000US42003552200,42003552200,"Census Tract 5522, Allegheny County, Pennsylvania",491,212
1400000US42003552300,42003552300,"Census Tract 5523, Allegheny County, Pennsylvania",877,267
1400000US42003552400,42003552400,"Census Tract 5524, Allegheny County, Pennsylvania",1282,322
1400000US42003560400,42003560400,"Census Tract 5604, Allegheny County, Pennsylvania",903,185
1400000US42003560500,42003560500,"Census Tract 5605, Allegheny County, Pennsylvania",1342,69
1400000US42003560600,42003560600,"Census Tract 5606, Allegheny County, Pennsylvania",585,200
1400000US42003561000,42003561000,"Census Tract 5610, Allegheny County, Pennsylvania",581,148
1400000US42003561100,42003561100,"Census Tract 5611, Allegheny County, Pennsylvania",393,158
1400000US42003561200,42003561200,"Census Tract 5612, Allegheny County, Pennsylvania",498,215
1400000US42003561400,42003561400,"Census Tract 5614, Allegheny County, Pennsylvania",2636,889
1400000US42003561500,42003561500,"Census Tract 5615, Allegheny County, Pennsylvania",1738,418
1400000US42003561600,42003561600,"Census Tract 5616, Allegheny County, Pennsylvania",890,258
1400000US42003561700,42003561700,"Census Tract 5617, Allegheny County, Pennsylvania",344,69
1400000US42003561900,42003561900,"Census Tract 5619, Allegheny County, Pennsylvania",1073,469
1400000US42003562000,42003562000,"Census Tract 5620, Allegheny County, Pennsylvania",1813,302
1400000US42003562300,42003562300,"Census Tract 5623, Allegheny County, Pennsylvania",1408,650
1400000US42003562400,42003562400,"Census Tract 5624, Allegheny County, Pennsylvania",1214,249
1400000US42003562500,42003562500,"Census Tract 5625, Allegheny County, Pennsylvania",1101,257
1400000US42003562600,42003562600,"Census Tract 5626, Allegheny County, Pennsylvania",1026,276
1400000US42003562700,42003562700,"Census Tract 5627, Allegheny County, Pennsylvania",1205,278
1400000US42003562800,42003562800,"Census Tract 5628, Allegheny County, Pennsylvania",792,212
1400000US42003562900,42003562900,"Census Tract 5629, Allegheny County, Pennsylvania",813,248
1400000US42003563000,42003563000,"Census Tract 5630, Allegheny County, Pennsylvania",1293,183
1400000US42003563100,42003563100,"Census Tract 5631, Allegheny County, Pennsylvania",1708,289
1400000US42003563200,42003563200,"Census Tract 5632, Allegheny County, Pennsylvania",1506,427
1400000US42003563300,42003563300,"Census Tract 5633, Allegheny County, Pennsylvania",555,41
1400000US42003563800,42003563800,"Census Tract 5638, Allegheny County, Pennsylvania",1695,315
1400000US42003563900,42003563900,"Census Tract 5639, Allegheny County, Pennsylvania",1973,352
1400000US42003564000,42003564000,"Census Tract 5640, Allegheny County, Pennsylvania",2447,357
1400000US42003564100,42003564100,"Census Tract 5641, Allegheny County, Pennsylvania",358,19
1400000US42003564200,42003564200,"Census Tract 5642, Allegheny County, Pennsylvania",1064,212
1400000US42003564400,42003564400,"Census Tract 5644, Allegheny County, Pennsylvania",2711,596
1400000US42003564500,42003564500,"Census Tract 5645, Allegheny County, Pennsylvania",1241,203
1400000US42003980000,42003980000,"Census Tract 9800, Allegheny County, Pennsylvania",0,0
1400000US42003980100,42003980100,"Census Tract 9801, Allegheny County, Pennsylvania",22,13
1400000US42003980300,42003980300,"Census Tract 9803, Allegheny County, Pennsylvania",0,0
1400000US42003980400,42003980400,"Census Tract 9804, Allegheny County, Pennsylvania",0,0
1400000US42003980500,42003980500,"Census Tract 9805, Allegheny County, Pennsylvania",8,4
1400000US42003980600,42003980600,"Census Tract 9806, Allegheny County, Pennsylvania",3,3
1400000US42003980700,42003980700,"Census Tract 9807, Allegheny County, Pennsylvania",4,0
1400000US42003980800,42003980800,"Census Tract 9808, Allegheny County, Pennsylvania",0,0
1400000US42003980900,42003980900,"Census Tract 9809, Allegheny County, Pennsylvania",0,0
1400000US42003981000,42003981000,"Census Tract 9810, Allegheny County, Pennsylvania",0,0
1400000US42003981100,42003981100,"Census Tract 9811, Allegheny County, Pennsylvania",4,0
1400000US42003981200,42003981200,"Census Tract 9812, Allegheny County, Pennsylvania",0,0
1400000US42003981800,42003981800,"Census Tract 9818, Allegheny County, Pennsylvania",12,8
1400000US42003982200,42003982200,"Census Tract 9822, Allegheny County, Pennsylvania",19,0
1400000US42005950100,42005950100,"Census Tract 9501, Armstrong County, Pennsylvania",1914,568
1400000US42005950200,42005950200,"Census Tract 9502, Armstrong County, Pennsylvania",844,221
1400000US42005950300,42005950300,"Census Tract 9503, Armstrong County, Pennsylvania",1255,325
1400000US42005950400,42005950400,"Census Tract 9504, Armstrong County, Pennsylvania",952,177
1400000US42005950500,42005950500,"Census Tract 9505, Armstrong County, Pennsylvania",2259,428
1400000US42005950600,42005950600,"Census Tract 9506, Armstrong County, Pennsylvania",1289,289
1400000US42005950700,42005950700,"Census Tract 9507, Armstrong County, Pennsylvania",1574,458
1400000US42005950800,42005950800,"Census Tract 9508, Armstrong County, Pennsylvania",1581,325
1400000US42005950900,42005950900,"Census Tract 9509, Armstrong County, Pennsylvania",2154,478
1400000US42005951000,42005951000,"Census Tract 9510, Armstrong County, Pennsylvania",1385,375
1400000US42005951100,42005951100,"Census Tract 9511, Armstrong County, Pennsylvania",1904,797
1400000US42005951200,42005951200,"Census Tract 9512, Armstrong County, Pennsylvania",2404,318
1400000US42005951300,42005951300,"Census Tract 9513, Armstrong County, Pennsylvania",1078,134
1400000US42005951400,42005951400,"Census Tract 9514, Armstrong County, Pennsylvania",1120,275
1400000US42005951500,42005951500,"Census Tract 9515, Armstrong County, Pennsylvania",1227,295
1400000US42005951600,42005951600,"Census Tract 9516, Armstrong County, Pennsylvania",1964,516
1400000US42005951700,42005951700,"Census Tract 9517, Armstrong County, Pennsylvania",1529,354
1400000US42005951800,42005951800,"Census Tract 9518, Armstrong County, Pennsylvania",1013,242
1400000US42005951900,42005951900,"Census Tract 9519, Armstrong County, Pennsylvania",796,144
1400000US42007600601,42007600601,"Census Tract 6006.01, Beaver County, Pennsylvania",835,203
1400000US42007600602,42007600602,"Census Tract 6006.02, Beaver County, Pennsylvania",1039,174
1400000US42007600700,42007600700,"Census Tract 6007, Beaver County, Pennsylvania",3047,477
1400000US42007601000,42007601000,"Census Tract 6010, Beaver County, Pennsylvania",1498,244
1400000US42007601100,42007601100,"Census Tract 6011, Beaver County, Pennsylvania",1003,183
1400000US42007601200,42007601200,"Census Tract 6012, Beaver County, Pennsylvania",1209,356
1400000US42007601300,42007601300,"Census Tract 6013, Beaver County, Pennsylvania",1064,350
1400000US42007601400,42007601400,"Census Tract 6014, Beaver County, Pennsylvania",1481,398
1400000US42007601600,42007601600,"Census Tract 6016, Beaver County, Pennsylvania",636,185
1400000US42007601700,42007601700,"Census Tract 6017, Beaver County, Pennsylvania",1284,240
1400000US42007601800,42007601800,"Census Tract 6018, Beaver County, Pennsylvania",3375,678
1400000US42007602100,42007602100,"Census Tract 6021, Beaver County, Pennsylvania",1666,307
1400000US42007602300,42007602300,"Census Tract 6023, Beaver County, Pennsylvania",1139,270
1400000US42007602400,42007602400,"Census Tract 6024, Beaver County, Pennsylvania",877,155
1400000US42007602500,42007602500,"Census Tract 6025, Beaver County, Pennsylvania",733,265
1400000US42007602601,42007602601,"Census Tract 6026.01, Beaver County, Pennsylvania",1865,251
1400000US42007602602,42007602602,"Census Tract 6026.02, Beaver County, Pennsylvania",1300,239
1400000US42007602701,42007602701,"Census Tract 6027.01, Beaver County, Pennsylvania",734,143
1400000US42007602702,42007602702,"Census Tract 6027.02, Beaver County, Pennsylvania",1419,251
1400000US42007602800,42007602800,"Census Tract 6028, Beaver County, Pennsylvania",1134,388
1400000US42007602900,42007602900,"Census Tract 6029, Beaver County, Pennsylvania",1008,187
1400000US42007603000,42007603000,"Census Tract 6030, Beaver County, Pennsylvania",1190,207
1400000US42007603202,42007603202,"Census Tract 6032.02, Beaver County, Pennsylvania",2559,323
1400000US42007603300,42007603300,"Census Tract 6033, Beaver County, Pennsylvania",1748,400
1400000US42007603400,42007603400,"Census Tract 6034, Beaver County, Pennsylvania",906,309
1400000US42007603500,42007603500,"Census Tract 6035, Beaver County, Pennsylvania",619,137
1400000US42007603600,42007603600,"Census Tract 6036, Beaver County, Pennsylvania",972,182
1400000US42007603700,42007603700,"Census Tract 6037, Beaver County, Pennsylvania",1857,412
1400000US42007603801,42007603801,"Census Tract 6038.01, Beaver County, Pennsylvania",1217,153
1400000US42007603802,42007603802,"Census Tract 6038.02, Beaver County, Pennsylvania",1250,88
1400000US42007603803,42007603803,"Census Tract 6038.03, Beaver County, Pennsylvania",1392,240
1400000US42007603900,42007603900,"Census Tract 6039, Beaver County, Pennsylvania",1368,226
1400000US42007604000,42007604000,"Census Tract 6040, Beaver County, Pennsylvania",1139,248
1400000US42007604100,42007604100,"Census Tract 6041, Beaver County, Pennsylvania",1163,309
1400000US42007604200,42007604200,"Census Tract 6042, Beaver County, Pennsylvania",804,232
1400000US42007604500,42007604500,"Census Tract 6045, Beaver County, Pennsylvania",1097,351
